ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
475,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
475,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
476,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
476,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
477,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
477,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
478,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
478,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
479,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
479,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
480,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
480,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
481,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
481,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
482,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
482,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
483,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
483,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
484,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
484,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
485,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
485,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
486,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
486,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
487,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
487,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
488,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
488,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
489,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
489,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
490,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
490,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
491,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
491,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
492,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
492,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
493,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
493,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
494,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
494,130263,pinn,127.0.0.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
495,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
495,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
496,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
496,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
497,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
497,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
498,130263,pinn,127.0.0.1,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T9)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
498,130263,pinn,127.0.0.1,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T9)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
499,130263,pinn,127.0.0.1,"void splitKreduce_kernel<float, float, float, float, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
499,130263,pinn,127.0.0.1,"void splitKreduce_kernel<float, float, float, float, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
500,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
500,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
501,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
501,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
502,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
502,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
503,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
503,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
504,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
504,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
505,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
505,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
506,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcmul_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
506,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcmul_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
507,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
507,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
508,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
508,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
509,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
509,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
510,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcdiv_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
510,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcdiv_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
511,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
511,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
512,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
512,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
513,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
513,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
514,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
514,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
515,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
515,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
516,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcmul_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
516,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::addcmul_cuda_kernel(at::TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float, float, float) (instance 1)], at::detail::Array<char *, (int)4>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
517,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
517,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
518,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:38,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
